Module	Section	Sample Name	Source
FastQC	all_sections	panc.3.2.5_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.3.2.5/panc.3.2.5_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.3.2.5_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.3.2.5/panc.3.2.5_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.4.3.9_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.4.3.9/panc.4.3.9_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.4.3.9_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.4.3.9/panc.4.3.9_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.5.4.5_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.5.4.5/panc.5.4.5_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.5.4.5_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.5.4.5/panc.5.4.5_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.6.2.5_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.6.2.5/panc.6.2.5_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.6.2.5_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.6.2.5/panc.6.2.5_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.7.1.1_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.7.1.1/panc.7.1.1_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.7.1.1_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.7.1.1/panc.7.1.1_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.7.2.5_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.7.2.5/panc.7.2.5_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.7.2.5_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.7.2.5/panc.7.2.5_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.8.2.5_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.8.2.5/panc.8.2.5_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.8.2.5_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.8.2.5/panc.8.2.5_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.9.1.1_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.9.1.1/panc.9.1.1_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.9.1.1_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.9.1.1/panc.9.1.1_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.9.2.5_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.9.2.5/panc.9.2.5_output_reverse_paired_fastqc.zip
FastQC	all_sections	panc.9.2.5_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.9.2.5/panc.9.2.5_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.6.1.1_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.6.1.1/panc.6.1.1_output_forward_paired_fastqc.zip
FastQC	all_sections	panc.6.1.1_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_panc/panc.6.1.1/panc.6.1.1_output_reverse_paired_fastqc.zip
